,Nearest Neighbors,Linear SVM,RBF SVM,Gaussian Process,Decision Tree,Random Forest,AdaBoost,Naive Bayes,XGBoost
0,0.7802197802197802,0.8571428571428571,0.8571428571428571,0.8241758241758241,0.7802197802197802,0.8021978021978022,0.7582417582417582,0.7032967032967034,0.8571428571428571
1,0.7472527472527473,0.8791208791208791,0.9120879120879121,0.8901098901098901,0.7362637362637363,0.8901098901098901,0.8021978021978022,0.7802197802197802,0.8571428571428571
2,0.7032967032967034,0.8681318681318682,0.8571428571428571,0.8351648351648352,0.7252747252747253,0.8571428571428571,0.8021978021978022,0.7252747252747253,0.8571428571428571
3,0.6703296703296703,0.8021978021978022,0.8131868131868132,0.8131868131868132,0.7032967032967034,0.7252747252747253,0.7692307692307693,0.5494505494505495,0.7252747252747253
4,0.6593406593406593,0.7142857142857143,0.7472527472527473,0.6703296703296703,0.6263736263736264,0.7142857142857143,0.6703296703296703,0.6373626373626373,0.7032967032967034
5,0.6923076923076923,0.6813186813186813,0.6593406593406593,0.6813186813186813,0.6373626373626373,0.7032967032967034,0.6923076923076923,0.5714285714285714,0.7032967032967034
6,0.7472527472527473,0.8791208791208791,0.9120879120879121,0.8901098901098901,0.7362637362637363,0.8901098901098901,0.8021978021978022,0.7802197802197802,0.8571428571428571
7,0.7142857142857143,0.8791208791208791,0.8791208791208791,0.8681318681318682,0.7692307692307693,0.8461538461538461,0.7802197802197802,0.7032967032967034,0.8351648351648352
8,0.7032967032967034,0.7362637362637363,0.8131868131868132,0.8021978021978022,0.6813186813186813,0.8021978021978022,0.8021978021978022,0.6483516483516484,0.8131868131868132
9,0.8021978021978022,0.7912087912087912,0.8241758241758241,0.8351648351648352,0.8021978021978022,0.8461538461538461,0.7802197802197802,0.7142857142857143,0.8351648351648352
