,Nearest Neighbors,Linear SVM,RBF SVM,Gaussian Process,Decision Tree,Random Forest,AdaBoost,Naive Bayes,XGBoost
0,0.7036593769267039,0.7795153564384333,0.7587724470651298,0.7807022246046638,0.6050009312721176,0.802916560184002,0.8247738655901922,0.7312021312021311,0.8243881722142592
1,0.6115504433261443,0.7088023088023088,0.7152575315840622,0.7699047940011796,0.714630779848171,0.7256105341913922,0.65883827368404,0.6290800938688264,0.712157752872748
2,0.7468800095075137,0.7695128487207695,0.8134151632501467,0.8026320021441972,0.7447331484714664,0.7807022246046638,0.734299464190229,0.790124161552733,0.7785828868251905
3,0.7142857142857143,0.7368426695255964,0.7371607983852881,0.7699047940011796,0.7262743320960423,0.7256105341913922,0.7785828868251905,0.6985983728474616,0.7368426695255964
4,0.6923076923076923,0.684065934065934,0.7256105341913922,0.7564411755077098,0.6483516483516484,0.7142857142857143,0.6661221661221661,0.7142857142857143,0.6923076923076923
5,0.723847580990438,0.6418709495632572,0.6933542647828362,0.6929831144465292,0.7916628496548755,0.7582417582417582,0.7582417582417582,0.6337475608503647,0.7447331484714664
6,0.6115504433261443,0.7088023088023088,0.7152575315840622,0.7699047940011796,0.714630779848171,0.7362637362637363,0.65883827368404,0.6290800938688264,0.712157752872748
7,0.7582417582417582,0.7688904434633819,0.747561691456081,0.7802197802197802,0.6552585345688794,0.7808574404319086,0.7149128919860628,0.729199372056515,0.8027716963887177
8,0.7371607983852881,0.7695128487207695,0.7695128487207695,0.8028705987889659,0.6597570623973263,0.7809673319877402,0.7133699633699633,0.7248695755516451,0.7447331484714664
9,0.6057411975779321,0.6148174057723031,0.6714509979816102,0.6491235593674618,0.5598025163242555,0.7152575315840622,0.66927303465765,0.5939035906032606,0.7133699633699633
