,Nearest Neighbors,Linear SVM,RBF SVM,Gaussian Process,Decision Tree,Random Forest,AdaBoost,Naive Bayes,XGBoost
0,0.729199372056515,0.8450080207776334,0.790124161552733,0.7891273835199069,0.802916560184002,0.80156382079459,0.8129113113751189,0.73541842772612,0.8236122851507468
1,0.729199372056515,0.6747066492829206,0.8349217453309872,0.8134151632501467,0.6575710004281432,0.747561691456081,0.729199372056515,0.7066326530612245,0.7447331484714664
2,0.7743328100470959,0.8194662480376765,0.7891273835199069,0.844190344190344,0.734291349675965,0.8343085485942628,0.7891273835199069,0.7468800095075137,0.7996732996732996
3,0.786440054045688,0.776001776001776,0.790124161552733,0.8335216185683474,0.7570142623334112,0.7795153564384333,0.8026320021441972,0.723847580990438,0.8007245981426718
4,0.684065934065934,0.7370182056749222,0.7414800654237274,0.7639600597347076,0.6940877514174937,0.719000071112747,0.6940877514174937,0.7669302659956865,0.7551562551562553
5,0.7414800654237274,0.7177596596951435,0.7041132242370631,0.7984015984015984,0.747561691456081,0.7669302659956865,0.7785828868251905,0.6781417958988052,0.8113245010441272
6,0.729199372056515,0.6747066492829206,0.8349217453309872,0.8134151632501467,0.6575710004281432,0.747561691456081,0.7088023088023088,0.7066326530612245,0.7459397745112031
7,0.7891273835199069,0.8557187360925677,0.8564007421150279,0.8564007421150279,0.7459397745112031,0.8122163550734979,0.8194662480376765,0.7003389134230256,0.8228663094601525
8,0.7003389134230256,0.8129113113751189,0.7909008774192503,0.8134151632501467,0.7362637362637363,0.7695128487207695,0.7802197802197802,0.7574668920822767,0.7909008774192503
9,0.7447331484714664,0.7723947878746641,0.787902558670436,0.8129113113751189,0.7141502235596979,0.8129113113751189,0.7447331484714664,0.7328977328977329,0.790124161552733
