,Nearest Neighbors,Linear SVM,RBF SVM,Gaussian Process,Decision Tree,Random Forest,AdaBoost,Naive Bayes,XGBoost
0,0.7912087912087912,0.7802197802197802,0.7912087912087912,0.8021978021978022,0.6813186813186813,0.7912087912087912,0.7582417582417582,0.7582417582417582,0.8021978021978022
1,0.7472527472527473,0.7472527472527473,0.7582417582417582,0.7802197802197802,0.5494505494505495,0.7142857142857143,0.7032967032967034,0.7142857142857143,0.7362637362637363
2,0.7912087912087912,0.8131868131868132,0.7802197802197802,0.8021978021978022,0.7032967032967034,0.7472527472527473,0.7472527472527473,0.7582417582417582,0.7362637362637363
3,0.6813186813186813,0.7582417582417582,0.8021978021978022,0.7912087912087912,0.8131868131868132,0.7362637362637363,0.7472527472527473,0.7912087912087912,0.7362637362637363
4,0.7032967032967034,0.7252747252747253,0.7362637362637363,0.6703296703296703,0.6153846153846154,0.7362637362637363,0.6813186813186813,0.7142857142857143,0.6923076923076923
5,0.7472527472527473,0.6593406593406593,0.7032967032967034,0.8131868131868132,0.7362637362637363,0.7362637362637363,0.7032967032967034,0.7362637362637363,0.7142857142857143
6,0.7472527472527473,0.7472527472527473,0.7582417582417582,0.7802197802197802,0.5494505494505495,0.7252747252747253,0.7032967032967034,0.7142857142857143,0.7362637362637363
7,0.7142857142857143,0.7912087912087912,0.7692307692307693,0.7802197802197802,0.7142857142857143,0.8021978021978022,0.7582417582417582,0.7362637362637363,0.8131868131868132
8,0.7472527472527473,0.7692307692307693,0.7362637362637363,0.7692307692307693,0.7692307692307693,0.7142857142857143,0.6483516483516484,0.7252747252747253,0.7252747252747253
9,0.7692307692307693,0.7912087912087912,0.7362637362637363,0.7802197802197802,0.6593406593406593,0.7472527472527473,0.6813186813186813,0.7032967032967034,0.7252747252747253
