,Nearest Neighbors,Linear SVM,RBF SVM,Gaussian Process,Decision Tree,Random Forest,AdaBoost,Naive Bayes,XGBoost
0,0.7066326530612245,0.7066326530612245,0.7328977328977329,0.734299464190229,0.6782412989309541,0.7225360309472459,0.7133699633699633,0.603447085170825,0.743250465758949
1,0.6965200768017669,0.734299464190229,0.7996732996732996,0.8664488664488664,0.7152575315840622,0.8007245981426718,0.7996732996732996,0.6066000995578461,0.7891273835199069
2,0.7111862496477881,0.7003389134230256,0.734299464190229,0.712157752872748,0.5903106181743952,0.7225360309472459,0.7551562551562553,0.6455462772140254,0.723847580990438
3,0.6491235593674618,0.6813527030245295,0.7909008774192503,0.8241758241758241,0.6823983034509351,0.7700704389606754,0.747561691456081,0.5402645185737511,0.7918186231439243
4,0.6883806883806883,0.6661221661221661,0.6337475608503647,0.6678743302377859,0.6605801717990925,0.6487674182941593,0.6192030192030192,0.6133866133866134,0.6559446783745849
5,0.6457326189203051,0.6487674182941593,0.6066000995578461,0.6290800938688264,0.5817656919351835,0.7142857142857143,0.6133866133866134,0.5863102414826553,0.6923076923076923
6,0.6965200768017669,0.734299464190229,0.7996732996732996,0.8664488664488664,0.7152575315840622,0.8113245010441272,0.7996732996732996,0.6066000995578461,0.7891273835199069
7,0.684065934065934,0.7328977328977329,0.768031968031968,0.768031968031968,0.7167479179791607,0.7225360309472459,0.7468800095075137,0.6261072517324923,0.7459397745112031
8,0.684065934065934,0.7459397745112031,0.7909008774192503,0.7774147774147773,0.7149128919860628,0.734299464190229,0.7209244193032054,0.6640026640026641,0.7996732996732996
9,0.7655765122146924,0.743250465758949,0.7669302659956865,0.7996732996732996,0.6276444643791582,0.7802197802197802,0.7459397745112031,0.684065934065934,0.7468800095075137
