,Nearest Neighbors,Linear SVM,RBF SVM,Gaussian Process,Decision Tree,Random Forest,AdaBoost,Naive Bayes,XGBoost
0,0.734299464190229,0.7536019536019537,0.7802197802197802,0.747561691456081,0.7032967032967034,0.7371607983852881,0.747561691456081,0.6610849467992326,0.7152575315840622
1,0.6883806883806883,0.7111862496477881,0.7655765122146924,0.7774147774147773,0.73702892851829,0.7688904434633819,0.743250465758949,0.6610849467992326,0.7639600597347076
2,0.7590640651865141,0.7795153564384333,0.7695128487207695,0.8241758241758241,0.7394080845408277,0.7133699633699633,0.7795153564384333,0.6610849467992326,0.734299464190229
3,0.7774147774147773,0.7688904434633819,0.7587724470651298,0.8026320021441972,0.7587724470651298,0.790124161552733,0.768031968031968,0.6610849467992326,0.8113245010441272
4,0.6163657770800627,0.5633274771205805,0.5956607495069034,0.5766394895427153,0.5540743487531287,0.6290800938688264,0.5937990580847724,0.4992685333242609,0.5956607495069034
5,0.8241758241758241,0.7012240632930288,0.7655765122146924,0.8102286051261797,0.7774147774147773,0.7909008774192503,0.7688904434633819,0.6093578552594947,0.7551562551562553
6,0.6883806883806883,0.7111862496477881,0.7655765122146924,0.7774147774147773,0.73702892851829,0.7574668920822767,0.743250465758949,0.6610849467992326,0.7639600597347076
7,0.7551562551562553,0.7268737454495967,0.7582417582417582,0.7795153564384333,0.7564411755077098,0.7695128487207695,0.7248695755516451,0.6747066492829206,0.6913214990138068
8,0.701755387469673,0.6261072517324923,0.6515600881798065,0.6940877514174937,0.7225360309472459,0.7167479179791607,0.6782412989309541,0.6377114948543521,0.7268737454495967
9,0.5937990580847724,0.6940877514174937,0.684065934065934,0.684065934065934,0.7036593769267039,0.7225360309472459,0.734299464190229,0.6782412989309541,0.712157752872748
